ChapterNumber,Title,Para
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),If the above grounds are not satisfied the tribunal must dismiss the appeal.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),If the tribunal finds that HMRC should have accepted the notice then HMRC must issue the member with a FP 2016 reference number.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Where the appeal is considered by the tribunal and relates to the withdrawal of a reference number, the tribunal will allow the appeal if the tribunal is satisfied that the withdrawal was not authorised on the grounds set out at When HMRC may withdraw a reference number."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Notifying subsequent protection-cessation events
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 17 Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),An individual must notify HMRC if a protection-cessation event (see PTM093400) has occurred at a time when any of the following circumstances apply:
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"the individual has been issued with a reference number following a successful application for FP 2016,"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"the individual has a pending application for a FP 2016 reference number. A pending application is one where either the individual has made an application but does not yet know if it has been successful (i.e. they have not been issued with a reference number) or the application has been unsuccessful but an appeal is in progress against HMRC’s refusal to issue a reference number (an appeal, including a further appeal, is in progress for so long as it has not been either withdrawn or determined and there is no prospect of further appeal, or"
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),an appeal is in progress against HMRC’s decision to withdraw the individual’s FP 2016 reference number.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Where any of the above circumstances apply, the individual must notify HMRC that the protection-cessation event has occurred. The notice must be given within 90 days of the day on which the individual could first reasonably be expected to have known that the event has occurred. The notice must be given either using the online facility provided by HMRC for this purpose or by any other means authorised by HMRC in a particular case."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),What happens if the member dies before they have made an application for FP 2016?
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),Paragraph 19 Schedule 4 Finance Act 2016
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"Where the member dies before making an application for FP 2016, their personal representatives (PRs) are able to do anything in relation to applying for FP 2014 that the member could have done."
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),So all of the above guidance applies to PRs in such circumstances. Where the application is being made by the member’s PRs there is a further condition for a valid application (see Conditions {#} required for a valid application for FP) namely that the application must contain the individual’s date of death as well as their date of birth.
PTM093210,PTM093210 Applying For Fixed Protection 2016 (FP 2016),"If, after the individual’s death, HMRC decides to withdraw a reference number issued to the individual (see When HMRC may withdraw a reference number) they must give the notice of, and reasons for, to the individual’s PRs."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,A pension scheme’s rules may include an earnings cap. This means that the pension scheme’s definition of final pensionable salary includes a cap on the amount of a member’s earnings that counts as pensionable salary. The cap may change with the tax year (for example the continued operation of the earnings cap under pre 6 April 2006 tax legislation).
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"Where a member has applied for one of the fixed protections and their pension scheme’s rules include an earnings cap, an increase in the cap will lead to the loss of the fixed protection where this results in benefit accrual."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,Example
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,James is a member of a registered pension scheme. The scheme provides a pension benefit (before commutation for a pension commencement lump sum) of 1/60th of pensionable earnings for each year of service.
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"The scheme’s rules contain an earnings cap which increases every 6 April by an amount equal to the annual increase in the RPI for the year ending with the preceding month of September, rounded up to the nearest multiple of £600."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"On 6 April 2013 the scheme’s cap is £150,000."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"For tax year 2013-14, James has earnings of £200,000."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"On 5 April 2014 James has completed exactly 30 years of pensionable service. James has therefore accrued a pension of £75,000 (£150,000 x 30/60). That is also the amount he has accrued immediately after midnight on 5 April 2014."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"For FP 2014 purposes James’s pension rights are valued at £1.25 million (£75,000 x 20 = £1.5 million) and James has successfully applied for FP 2014."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,The annual increase in the RPI between September 2012 and September 2013 is say 5.6%.
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"On 6 April 2014 the scheme’s earnings cap increases to £158,400 (£150,000 @ 105.6/100 = £158,400. There is no rounding up as £8400 is an exact multiple of £600)."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,James has remained in active membership of his scheme; under the scheme’s rules his benefits are increased by reference to his length of service and final salary (subject to the earnings cap) rather than by a percentage specified in the scheme’s rules.
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"For the purposes of the benefit accrual test, the relevant percentage (see](https://www.gov.uk/hmrc-internal-manuals/pensions-tax-manual/ptm093600) for more detail) in James’s case is the higher of the appropriate CPI percentage increase and the relevant statutory increase percentage. The CPU percentage increase is the 5.2% increase (say) in the CPI between September 2012 and September 2013. This is higher than any relevant statutory increase percentage that may apply to James’s benefit. So, in James’s case, the relevant percentage for tax year 2014-15 is 5.2%."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,This is less than the 5.6 % increase in James’s rights as a result of the increase in the earnings cap.
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,Benefit accrual has therefore occurred on 6 April 2014 and James loses his FP 2014 from that date.
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,The benefit accrual test for defined benefits in a tax year during which the member takes their benefits
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"When a member takes defined benefits in a tax year, whether or not there is benefit accrual at any time is calculated on the basis of their prospective benefits."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"The test is carried out on any increase(s) in the value of the member’s prospective pension and lump sum rights occurring throughout the year, ending with the point in time immediately before the BCE(s) occur(s) in relation to the benefits taken."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"In the case of an active member whose benefits accrue on the basis of final salary and years of service, since this does not involve increasing the rights of active members by a rate specified in the scheme’s rules, the ’relevant percentage’ (see](https://www.gov.uk/hmrc-internal-manuals/pensions-tax-manual/ptm093600) for more detail) will be the appropriate annual increase in the CPI unless a higher relevant statutory increase percentage applies in which case that higher percentage is the relevant percentage."
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,If on this basis benefit accrual does occur at some time during the tax year before benefits are taken then the fixed protection is lost at the point the relevant percentage is exceeded.
PTM093520,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,"If, later in the same tax year, those benefits are taken early and are subject to an actuarial reduction, then even though the value of the benefits taken may at that stage be less than the value of those benefits when they were calculated under the benefit accrual test, this does not alter the position and the fixed protection remains lost."
