ChapterNum,Title,Title,Para,Para,ParaShifted,CharacterCountDifference,LevenshteinDistance,AboveLevCharThreshold
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Anna is a member of a defined benefits scheme providing a pension with an accrual rate of 1/80th and a separate lump sum of 3/80ths of pensionable earnings for each year in the scheme.,"the benefit should be calculated assuming, if the member has not already done so, that they have reached the age at which no reduction would apply under the scheme’s rules to the payment of an immediate benefit, and",False,31,365,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"On 5 April 2016 Anna is aged 60, is still in pensionable service, has pensionable earnings of £80,000 and has completed exactly 30 years pensionable service. Her normal retirement age under the scheme is 67. Under the scheme’s rules, when a pension is taken before age 67, the pension is reduced by 4 per cent and the lump sum by 2 percent for each year the member is below that age. So if Anna actually took her pension and lump sum on 5 April 2016 they would be reduced by 28 per cent and 14 per cent respectively.",they are deemed to be in good physical and mental health on 5 April 2016.,False,443,479,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For the purposes of the IP 2016 valuation Anna is assumed to be 67 and so her promised pension is £30,000 (30/80 x £80,000) and her promised lump sum is £90,000. Amount C for IP 2016 is £690,000 calculated as",Example where PCLS is by commutation,False,172,206,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016," (20 x £30,000) + £90,000.",Lee is a member of a defined benefits scheme with an accrual rate of 1/40th of pensionable earnings for each year in the scheme.,False,102,122,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Example where accrual rate is uneven and lump sum is by commutation,"On 5 April 2016 Lee is aged 55, is still in pensionable service, has pensionable earnings of £90,000 and has completed exactly 20 years pensionable service. His normal retirement age under the scheme is 65. Under the scheme’s rules, when a pension is taken before age 65, the pension is reduced by 5 per cent for each year the member is below that age. So if Lee actually took his pension on 5 April 2016 it would be reduced by 50 per cent.",False,373,475,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Victor is a member of a defined benefits scheme with an accrual rate of 1/60th of pensionable earnings for each year in the scheme up to 20 years and 2/60ths of final salary for each year of service from 20 to 30 years.,"For the purposes of the IP 2016 valuation however Lee is assumed to be 60 and so his promised pension is £45,000 (20/40 x £90,000) with a value for IP 2016 of £900,000 (20 x £45,000).",False,36,273,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"On 5 April 2016 Victor is aged 61, is still in pensionable service, has pensionable earnings of £60,000 and has completed exactly 25 years pensionable service. His normal retirement age under the scheme is 60. There is no late retirement uplift if benefits are taken after age 60. Victor has accrued a pension worth 30/60ths because he has 20 years’ service at 1/60th and 5 years at 2/60ths of his pensionable earnings.",Example where scheme provides a separate PCLS i.e. not by commutation,False,350,403,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For the purposes of the IP 2016 valuation Victor’s actual age (61) is used as this is more than 60. His promised pension is £30,000 (30/60 x £60,000) with a value for IP 2016 of £600,000 (20 x £30,000).",Anna is a member of a defined benefits scheme providing a pension with an accrual rate of 1/80th and a separate lump sum of 3/80ths of pensionable earnings for each year in the scheme.,False,18,255,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Amount C - valuing uncrystallised rights under a hybrid arrangement,"On 5 April 2016 Anna is aged 60, is still in pensionable service, has pensionable earnings of £80,000 and has completed exactly 30 years pensionable service. Her normal retirement age under the scheme is 67. Under the scheme’s rules, when a pension is taken before age 67, the pension is reduced by 4 per cent and the lump sum by 2 percent for each year the member is below that age. So if Anna actually took her pension and lump sum on 5 April 2016 they would be reduced by 28 per cent and 14 per cent respectively.",False,449,530,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Section 212(7) and if appropriate section 277 Finance Act 2004,"For the purposes of the IP 2016 valuation Anna is assumed to be 67 and so her promised pension is £30,000 (30/80 x £80,000) and her promised lump sum is £90,000. Amount C for IP 2016 is £690,000 calculated as",False,146,250,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Uncrystallised pension rights are valued on the basis of whichever rights have the highest or higher value.," (20 x £30,000) + £90,000.",False,81,104,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,"For example, a member may have rights in an arrangement to take benefits from their fund on a money purchase basis, or take benefits at say 1/120th of pensionable earnings for each year of service. Their money purchase fund and their defined benefits would both be valued as at 5 April 2016 and the higher value would apply for the purposes of IP 2016.",Example where accrual rate is uneven and lump sum is by commutation,False,285,350,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Amount D - valuing uncrystallised rights under relieved non-UK pension schemes on 5 April 2016,Victor is a member of a defined benefits scheme with an accrual rate of 1/60th of pensionable earnings for each year in the scheme up to 20 years and 2/60ths of final salary for each year of service from 20 to 30 years.,False,125,273,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Paragraph 13 Schedule 4 Finance Act 2016,"On 5 April 2016 Victor is aged 61, is still in pensionable service, has pensionable earnings of £60,000 and has completed exactly 25 years pensionable service. His normal retirement age under the scheme is 60. There is no late retirement uplift if benefits are taken after age 60. Victor has accrued a pension worth 30/60ths because he has 20 years’ service at 1/60th and 5 years at 2/60ths of his pensionable earnings.",False,379,410,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Paragraphs 13 to 18 Schedule 34 Finance Act 2004,"For the purposes of the IP 2016 valuation Victor’s actual age (61) is used as this is more than 60. His promised pension is £30,000 (30/60 x £60,000) with a value for IP 2016 of £600,000 (20 x £30,000).",False,154,211,True
PTM094310,PTM094310 Valuing Pension Savings For Individual Protection 2016,PTM094310 Valuing Pension Savings For Individual Protection 2016,Where pension savings under a non UK scheme have benefitted from UK tax relief those pension savings may be liable to the lifetime allowance provisions. It follows that these benefits should be included in the valuation of pension savings for IP 2016.,Amount C - valuing uncrystallised rights under a hybrid arrangement,False,184,265,True
