ChapterNumber,CharCountDiff,LevDistance,Link,Title,paraChangeCount,paraCount,textLevTotal
PTM103150,0.0,3.0,View changes,Scheme Manager Actions – After The Transfer,1.0,91.0,1.0
PTM109000,0.0,3.0,View changes,Transfers: Information Requirements In Respect Of A Transfer,1.0,90.0,1.0
PTM112010,0.0,3.0,View changes,Introduction,2.0,61.0,2.0
PTM112100,0.0,3.0,View changes,What Makes A Scheme A QROPS,1.0,40.0,1.0
PTM112500,0.0,3.0,View changes,Exclusion And Other Loss Of QROPS Status,3.0,46.0,3.0
PTM112700,0.0,3.0,View changes,Reports To Be Made To HMRC Automatically,5.0,98.0,5.0
PTM112720,0.0,3.0,View changes,Information To Be Provided On Request To HMRC,0.0,52.0,0.0
PTM112800,0.0,3.0,View changes,Reporting By Former QROPS,3.0,68.0,3.0
PTM113100,3450.0,3559.0,View changes,International: Overview Of When UK Tax Charges Apply To Non-UK Schemes,5.0,23.0,1240.0
PTM113210,0.0,2.0,View changes,International: UK Tax Charges On Non UK Schemes: The Member Payment Charges And Taxable Property Charges: The Member Payment Charges: Basic Principles,1.0,101.0,1.0
PTM113250,0.0,2.0,View changes,Payments Made On Or After 6 April 2017 That Reduce A Member’S UK Funds,1.0,63.0,1.0
PTM113350,0.0,2.0,View changes,Non UK Schemes: The Annual Allowance Charge And Non-UK Schemes: Carrying Forward Unused Annual Allowance From Earlier Years,0.0,48.0,0.0
PTM113430,0.0,2.0,View changes,International: Early Election For A Deemed BCE By Relieved Members,1.0,10.0,1.0
PTM125400,2.0,4.0,View changes,Indirect Holdings,1.0,272.0,2.0
PTM125500,12046.0,12140.0,View changes,Pre A-Day Investments,22.0,82.0,5954.0
PTM141000,0.0,3.0,View changes,Essential Principles,1.0,40.0,1.0
PTM142000,0.0,3.0,View changes,Specific Member Payments,1.0,104.0,1.0
PTM145300,1370.0,1374.0,View changes,Conditions For Authorised Surplus Payments,24.0,39.0,3851.0
PTM151000,25.0,28.0,View changes,Essential Principles,0.0,75.0,0.0
PTM157000,0.0,3.0,View changes,Authorising A Practitioner,1.0,45.0,1.0
PTM158000,0.0,3.0,View changes,Other Scheme Administrator Rights,1.0,60.0,2.0
PTM160300,0.0,4.0,View changes,Essential Principles: Summary Of Scheme Administrator Information Obligations,0.0,19.0,0.0
PTM160400,0.0,2.0,View changes,Scheme Member Information Requirements,2.0,63.0,2.0
PTM160600,0.0,2.0,View changes,Information Requirements For Qualifying Recognised Overseas Pension Schemes (QROPS) And Former QROPS,10.0,83.0,10.0
PTM160800,0.0,2.0,View changes,Penalties For Failing To Comply With An Information Requirement Or Providing Inaccurate Information,4.0,79.0,4.0
PTM161100,0.0,2.0,View changes,Essential Principles,1.0,84.0,1.0
PTM161500,0.0,2.0,View changes,Reportable Events 8 To 9,1.0,41.0,1.0
PTM162100,25.0,27.0,View changes,Essential Principles,0.0,75.0,0.0
PTM162200,0.0,2.0,View changes,Information Needed To Submit An AFT,1.0,94.0,1.0
PTM167200,15671.0,15712.0,View changes,Other Information Requirements For Scheme Administrators: Information That Must Be Included In The Pension Savings Statement,52.0,147.0,9369.0
PTM169200,0.0,4.0,View changes,Information Notices In Respect Of Overseas Pension Schemes,1.0,27.0,1.0
RDRM31050,0.0,3.0,View changes,Effects Of Using The Remittance Basis,0.0,10.0,0.0
RDRM32000,0.0,2.0,View changes,Remittance Basis: Accessing The,0.0,9.0,0.0
RDRM32100,0.0,2.0,View changes,Remittance Basis: Exceptions To The Claim Requirements: Contents,0.0,10.0,0.0
RDRM32110,0.0,2.0,View changes,"Un-Remitted Foreign Income And Gains Below £2,000 Threshold",0.0,34.0,0.0
RDRM32140,0.0,2.0,View changes,Application Of Remittance Basis Without Claim - Other Cases (ITA07/S809e),0.0,25.0,0.0
RDRM32210,185.0,266.0,View changes,Long-Term Residents And The Remittance Basis Charge - Overview,0.0,12.0,0.0
RDRM32240,185.0,291.0,View changes,Interaction With Extra Statutory Concession (ESC) A11,0.0,20.0,0.0
RDRM32300,0.0,2.0,View changes,Remittance Basis: Remittance Basis Charge - Nomination Of Foreign Income And Gains: Contents,0.0,19.0,0.0
RDRM32310,0.0,2.0,View changes,Nomination Of Foreign Income And Gains - Overview,0.0,7.0,0.0
RDRM32320,0.0,2.0,View changes,Making A Nomination,0.0,17.0,0.0
RDRM32360,0.0,2.0,View changes,Insufficient Nomination - Automatic Additional Nomination Of Income Under Ita07s809h(4),0.0,8.0,0.0
RDRM37010,0.0,2.0,View changes,Appendices: Appendix 1 - Starter For 10: Some Frequently Asked Questions About The Remittance Basis And The Remittance Basis Charge.,0.0,50.0,0.0
RM3292P,0.0,2.0,View changes,How To Prepare And Issue A Payable Order By Hand: Contents,0.0,10.0,0.0
RM3312,0.0,2.0,View changes,How To Prepare And Issue Payable Order: Issue At Counter,0.0,27.0,0.0
RM4000P,0.0,2.0,View changes,Gneral: Contents,0.0,18.0,0.0
RM4009,0.0,2.0,View changes,RO Instructions: Evidence From Banks And Building Societies,0.0,9.0,0.0
RM4012,0.0,1.0,View changes,RO Instructions: Have You Got Enough,0.0,10.0,0.0
RM4130P,0.0,1.0,View changes,Which Vouchers To Confirm And How To Confirm Them: Contents,0.0,21.0,0.0
RM4182,0.0,3.0,View changes,RO Instructions: R185 Showing Payments To Trade Union/Friendly Society,0.0,9.0,0.0
RM4190,0.0,4.0,View changes,RO Instructions: When To Use The `AP' Procedure,0.0,10.0,0.0
SAM125000,0.0,2.0,View changes,Returns Work Lists: Contents,0.0,39.0,0.0
SAM125201,0.0,2.0,View changes,Returns: W054 Weekly Returns Review: Transfer Of Allowances (Action Guide),0.0,6.0,0.0
SAM125220,0.0,2.0,View changes,Returns: W056 Partnership Online Amendments,0.0,11.0,0.0
SDLTM09800,306.0,308.0,View changes,Condition D - General,16.0,39.0,2422.0
SPE15460,0.0,2.0,View changes,Common Storage: Contents,0.0,17.0,0.0
SPE15480,0.0,2.0,View changes,Identification Of Customs Duty Status,0.0,7.0,0.0
SPE15490,0.0,2.0,View changes,Goods Under Inward Processing (IP),0.0,6.0,0.0
STSM011070,15.0,18.0,View changes,The Stamp Duty (Exempt Instruments) Regulations 1987,0.0,21.0,0.0
STSM012040,0.0,2.0,View changes,Stamp Duty Reserve Tax - The Relevant Day,1.0,6.0,1.0
STSM014030,1.0,3.0,View changes,Stamp Duty Reserve Tax - Rounding,0.0,5.0,0.0
STSM015020,2101.0,2112.0,View changes,Penalties For Late Stamping,9.0,25.0,1604.0
STSM017020,1.0,3.0,View changes,Wait And See - Consideration Not Yet Ascertained,0.0,11.0,0.0
STSM021010,2.0,4.0,View changes,Stamp Duty: Overview,0.0,11.0,0.0
STSM021040,2.0,4.0,View changes,Stamp Duty: What Are Stock And Marketable Securities?,1.0,8.0,1.0
STSM021110,1.0,5.0,View changes,Stamp Duty: Future Stock Or Marketable Securities: Examples,0.0,15.0,0.0
STSM021140,1.0,4.0,View changes,Stamp Duty: Exchange Of Shares,0.0,8.0,0.0
STSM021170,1.0,4.0,View changes,Stamp Duty: Transfer In Contemplation Of A Sale,0.0,8.0,0.0
STSM021190,1.0,5.0,View changes,Stamp Duty: Block Transfers,0.0,11.0,0.0
STSM021230,1.0,4.0,View changes,Stamp Duty: Transfer Of Convertible Notes,0.0,6.0,0.0
STSM021250,1.0,4.0,View changes,Stamp Duty: A To A Transfers,0.0,8.0,0.0
STSM021270,3.0,6.0,View changes,Stamp Duty: Transfer Of An Interest In A Partnership,0.0,15.0,0.0
STSM022010,1.0,4.0,View changes,Stamp Duty: The Adjudication Procedure,0.0,7.0,0.0
STSM022030,1.0,4.0,View changes,Stamp Duty: Finality Of Adjudication,0.0,7.0,0.0
STSM022040,1.0,3.0,View changes,Stamp Duty: Reasons For Adjudication,0.0,14.0,0.0
STSM022050,1.0,3.0,View changes,Stamp Duty: A “Particular Stamp”,0.0,8.0,0.0
STSM022120,2.0,5.0,View changes,Stamp Duty: Company Reconstructions,0.0,14.0,0.0
STSM022160,3.0,6.0,View changes,Stamp Duty: Transfer Of A Partnership Interest,0.0,11.0,0.0
STSM022210,1.0,4.0,View changes,Stamp Duty: Sales To Intermediaries,0.0,24.0,0.0
STSM022220,2.0,5.0,View changes,Stamp Duty: Sales To Options Intermediaries,0.0,27.0,0.0
STSM022240,2.0,5.0,View changes,Stamp Duty: Repurchases And Stock Lending,0.0,14.0,0.0
STSM030000,714.0,776.0,View changes,Scope Of Stamp Duty Reserve Tax (SDRT): Contents,19.0,21.0,868.0
STSM031060,30.0,36.0,View changes,Consideration: Money Or Money's Worth,2.0,9.0,17.0
STSM031090,130.0,283.0,View changes,Chargeable Securities - General,2.0,20.0,24.0
STSM031110,25.0,28.0,View changes,"Chargeable Securities - Interests, Dividends And Other Rights",1.0,8.0,10.0
STSM041020,0.0,3.0,View changes,Exemptions: Securities Exempt From Stamp Duty Are Generally Exempt From Stamp Duty Reserve Tax (SDRT),1.0,6.0,1.0
STSM041030,0.0,3.0,View changes,Exemptions: Stamp Duty Reserve Tax (SDRT) Repaid/Charge Cancelled Where An Instrument Is Duly Stamped,1.0,8.0,1.0
STSM041160,0.0,2.0,View changes,Exemptions: Charities - Stamp Duty Reserve Tax (SDRT) Exemption,1.0,10.0,1.0
STSM041180,2.0,4.0,View changes,Exemptions: Depositary Interests In Foreign Securities,0.0,14.0,0.0
STSM041190,2.0,4.0,View changes,Exemptions: Other Non-Stamp Duty Acts That Apply To Stamp Duty,0.0,10.0,0.0
STSM041200,0.0,2.0,View changes,Exemptions: Units In A Unit Trust Scheme Or Shares In An Open-Ended Investment Company,1.0,6.0,2.0
STSM041250,1.0,3.0,View changes,Exemptions: Treasury Shares,0.0,8.0,0.0
STSM041270,1.0,3.0,View changes,Exemptions: Growth Market Shares - SDRT Exemption,0.0,15.0,0.0
STSM041280,2.0,4.0,View changes,Exemptions: Growth Market Shares - SDRT Exemption - Depositary Interests/CREST Depositary Interests,0.0,9.0,0.0
STSM041290,3.0,5.0,View changes,Exemptions: Growth Market Shares - Recognised Growth Markets - How To Qualify As A Recognised Growth Market,0.0,11.0,0.0
STSM041300,8.0,10.0,View changes,Exemptions: Growth Market Shares - Recognised Growth Markets - How To Qualify As A Recognised Growth Market - The Market Capitalisation Condition,0.0,13.0,0.0
STSM042120,1.0,4.0,View changes,Reliefs: Intermediary Relief - Stamp Duty And SDRT Compliance,0.0,6.0,0.0
STSM042180,0.0,3.0,View changes,Reliefs: Stock Lending And Repurchase Relief - Charge Reinstated,1.0,8.0,1.0
STSM042340,1.0,4.0,View changes,Reliefs: Central Counterparty Clearing Relief From Stamp Duty And SDRT,0.0,10.0,0.0
STSM042470,2.0,5.0,View changes,Reliefs: Section 77A – Arrangements That Are Not Disqualifying Arrangements,1.0,13.0,2.0
STSM042480,2.0,5.0,View changes,Reliefs: Section 77A - “Particular Person” Or “Particular Persons Together”,1.0,13.0,2.0
STSM042490,2.0,5.0,View changes,Reliefs: Section 77A – Initial Public Offering And Underwriters,1.0,16.0,2.0
STSM042500,2.0,5.0,View changes,Reliefs: Section 77A - Relevant Mergers,1.0,14.0,2.0
STSM051020,1.0,5.0,View changes,What Is A Depositary Receipt?,0.0,11.0,0.0
STSM051040,2.0,5.0,View changes,Cancellation Of A Depositary Receipt,0.0,7.0,0.0
STSM053010,5.0,9.0,View changes,When A Higher Rate Charge Arises,0.0,24.0,0.0
STSM053050,1.0,4.0,View changes,Arrangement,0.0,9.0,0.0
STSM055030,1.0,3.0,View changes,Allotment And Renounceable Letter Of Allotment,0.0,10.0,0.0
STSM056010,1.0,3.0,View changes,Liable And Accountable Person,0.0,9.0,0.0
STSM056020,1.0,3.0,View changes,Notification Requirement FA86/S68 And FA86/S71,0.0,10.0,0.0
STSM056030,1.0,3.0,View changes,Stamp Duty Payment Date And Stamp Duty Reserve Tax (SDRT) Accountable Date,0.0,13.0,0.0
STSM057010,2.0,4.0,View changes,Exemptions/ Reliefs: Transfers Between Depositary Receipt Issuers And Or Unelected Clearance Services,0.0,8.0,0.0
STSM057030,1.0,4.0,View changes,Exemptions/ Reliefs: Non-Sterling Currency United Kingdom Bearer Instruments,0.0,14.0,0.0
STSM057050,1.0,4.0,View changes,Exemptions/ Reliefs: Unsecured Loan Capital,0.0,17.0,0.0
STSM057070,1.0,5.0,View changes,Exemptions/ Reliefs: Replacement Securities,0.0,14.0,0.0
STSM057080,2.0,5.0,View changes,Exemptions/ Reliefs: United Kingdom Sterling Denominated Bearer Instruments,0.0,9.0,0.0
STSM061010,1.0,4.0,View changes,Introduction: Background,0.0,9.0,0.0
STSM061020,4.0,7.0,View changes,Introduction: What Is A Bearer Instrument?,0.0,14.0,0.0
STSM061030,1.0,5.0,View changes,Introduction: Meaning Of A Bearer Instrument For Stamp Duty Purposes,0.0,14.0,0.0
STSM063020,3.0,6.0,View changes,Sd On Bearer Instruments: Payment Of Stamp Duty On Bearer Instruments,0.0,13.0,0.0
STSM063040,1.0,4.0,View changes,& Calculation Of Sd On Bearer Instruments: Substitute Bearer Instruments,0.0,5.0,0.0
STSM064040,3.0,6.0,View changes,Renounceable Letter Of Allotment,0.0,12.0,0.0
STSM064050,2.0,5.0,View changes,Bearer Instruments Denominated In Currency Other Than UK Sterling,0.0,10.0,0.0
STSM065010,1.0,4.0,View changes,Bearer Instruments: Introduction,0.0,9.0,0.0
STSM065020,1.0,5.0,View changes,Bearer Instruments: Before Issue Of The Bearer Instrument,0.0,15.0,0.0
STSM065040,1.0,4.0,View changes,Bearer Instruments: Production Of Substitute Bearer Instruments,0.0,21.0,0.0
STSM066010,3.0,6.0,View changes,Introduction,0.0,9.0,0.0
STSM066030,2.0,5.0,View changes,Penalty On Late Notification Of An Issue Of A Bearer Instrument,0.0,7.0,0.0
STSM067010,1.0,4.0,View changes,Bearer Instruments-SDRT: Interaction Between Stamp Duty & Stamp Duty Reserve Tax (SDRT),1.0,11.0,1.0
STSM067020,4.0,7.0,View changes,Bearer Instruments-SDRT: Ssue Of A Sterling Denominated Bearer Security By A United Kingdom Company,1.0,11.0,1.0
STSM067030,2.0,4.0,View changes,Bearer Instruments-SDRT: Issue Of A Bearer Security By A Non-United Kingdom Company,0.0,9.0,0.0
STSM067040,1.0,4.0,View changes,Bearer Instruments-SDRT: Non-Sterling Currency United Kingdom Bearer Instrument,0.0,11.0,0.0
STSM067050,1.0,4.0,View changes,Bearer Instruments-SDRT: UK Loan Capital Bearer Instrument Denominated In Currency Other Than Sterling,0.0,12.0,0.0
STSM067060,1.0,4.0,View changes,Bearer Instruments-SDRT: Depositary Receipt Issuers/Clearance Services- Non-Sterling Currency United Kingdom Bearer Instruments,0.0,14.0,0.0
STSM067070,3.0,6.0,View changes,Bearer Instruments-SDRT: Renounceable Letter Of Allotment,0.0,8.0,0.0
STSM071010,4.0,8.0,View changes,Introduction: Types Of Company,0.0,9.0,0.0
STSM071020,2.0,5.0,View changes,Introduction: Sources Of Capital,0.0,7.0,0.0
STSM071060,2.0,5.0,View changes,Introduction: Changes Of Share Ownership,0.0,8.0,0.0
STSM071070,2.0,5.0,View changes,Introduction: Issues Of Shares In Public Companies,0.0,7.0,0.0
STSM071080,1.0,4.0,View changes,Introduction: Offers For Sale And Placings,0.0,8.0,0.0
STSM071090,1.0,4.0,View changes,Introduction: Trading Shares In The Secondary Market,0.0,7.0,0.0
STSM071100,3.0,6.0,View changes,Introduction: Corporate Actions,0.0,11.0,0.0
STSM072010,1.0,4.0,View changes,Bonus Issues Of Shares,0.0,6.0,0.0
STSM073000,2.0,5.0,View changes,Depositary Interests: UK Depositary Interests (DI) In Foreign Securities - Background,0.0,7.0,0.0
STSM078030,2.0,4.0,View changes,Dividend Reinvestment Plans (DRIPS),0.0,6.0,0.0
STSM081010,1.0,3.0,View changes,Overview,0.0,5.0,0.0
STSM081040,1.0,3.0,View changes,Settlements,0.0,10.0,0.0
STSM081060,3.0,5.0,View changes,Declarations Of Trust,0.0,11.0,0.0
STSM081090,6.0,9.0,View changes,Trust Documents Not Required To Be Presented For Stamping,0.0,19.0,0.0
STSM082040,2.0,6.0,View changes,Mergers Of Pension Schemes,0.0,7.0,0.0
STSM082050,1.0,4.0,View changes,Member Leaves Scheme And Commences A Personal Pension Scheme,0.0,6.0,0.0
STSM082090,4.0,7.0,View changes,Pension Fund Pooling Schemes,0.0,11.0,0.0
STSM082110,5.0,8.0,View changes,Common Investment Arrangements (CIA),0.0,9.0,0.0
STSM091030,1.0,4.0,View changes,Different Types Of Partnership,0.0,7.0,0.0
STSM092020,1.0,4.0,View changes,Partnerships: Introduction Of A New Partner To An Existing Partnership,0.0,7.0,0.0
STSM092050,1.0,4.0,View changes,Partnerships: Dissolution Of A Partnership,0.0,6.0,0.0
STSM093020,4.0,7.0,View changes,Partnerships And Stamp Duty Group Relief,0.0,13.0,0.0
STSM100000,47.0,67.0,View changes,Collectives: Contents,7.0,11.0,238.0
STSM101000,569.0,573.0,View changes,Introduction To Collective Investment Schemes: Contents,13.0,15.0,620.0
STSM101010,48.0,168.0,View changes,What Is A Collective Investment Scheme?,1.0,11.0,10.0
STSM101020,111.0,260.0,View changes,What Is A Unit Trust?,2.0,17.0,24.0
STSM101030,49.0,167.0,View changes,Authorised Investments Funds - General,2.0,19.0,24.0
STSM101040,49.0,166.0,View changes,Unauthorised Unit Trust,2.0,12.0,24.0
STSM101050,111.0,272.0,View changes,What Is An Open-Ended Investment Company?,2.0,13.0,24.0
STSM102000,0.0,3.0,View changes,Collectives: Transfer Of Units In A Unit Trust Or Units Issued As Consideration,0.0,8.0,0.0
STSM103010,45.0,189.0,View changes,Overview Of FA99/SCH19,1.0,6.0,7.0
STSM103020,119.0,343.0,View changes,Collectives: The Schedule 19 Charge: Stamp Duty Reserve Tax Charge,1.0,12.0,1.0
STSM103030,119.0,200.0,View changes,Collectives: The Schedule 19 Charge: Rate Of Stamp Duty Reserve Tax,1.0,11.0,1.0
STSM103040,152.0,194.0,View changes,Collectives: The Schedule 19 Charge: Market Value Of Units And OEIC Shares,0.0,12.0,0.0
STSM103060,180.0,208.0,View changes,Collectives: The Schedule 19 Charge: Accountable Date,2.0,13.0,2.0
STSM103070,259.0,395.0,View changes,Collectives: The Schedule 19 Charge: Relevant Two-Week Period,0.0,9.0,0.0
STSM104000,535.0,542.0,View changes,Collectives: Calculation Of The Charge: Contents,13.0,15.0,936.0
STSM104020,130.0,280.0,View changes,Reduction Of Stamp Duty Reserve Tax (SDRT) Where Surrenders Exceed Issues,2.0,18.0,24.0
STSM104060,148.0,299.0,View changes,Reduction Of Stamp Duty Reserve Tax Where Exempt Investments Are Held By A Fund,2.0,21.0,24.0
STSM104070,148.0,298.0,View changes,Meaning Of 'Average Value' For The N(N+E) Calculation,2.0,13.0,24.0
STSM104090,29.0,34.0,View changes,Example Data For Monthly SDRT FA99/SCH19 Computation - Annex A,2.0,5.0,17.0
STSM105000,63.0,65.0,View changes,Collectives: Exemptions: Contents,3.0,15.0,95.0
STSM105010,0.0,2.0,View changes,Exempt Collective Investment Schemes,0.0,10.0,0.0
STSM105060,0.0,3.0,View changes,Exempt Investments - Interests In Other Collective Investment Schemes - Practicalities,0.0,22.0,0.0
STSM106000,62.0,65.0,View changes,Collectives: Third Party Matters: Contents,2.0,7.0,67.0
STSM106010,0.0,3.0,View changes,Third Party Units/OEIC Shares Surrendered To A Fund Manager,0.0,15.0,0.0
STSM106030,25.0,27.0,View changes,Exemptions - Third Party Transfers,0.0,19.0,0.0
STSM107000,1073.0,1075.0,View changes,"Collectives: Contributions, Mergers And Other Matters: Contents",14.0,16.0,1060.0
STSM113020,1.0,4.0,View changes,Secondary Trading Of An Option,0.0,8.0,0.0
STSM113030,1.0,5.0,View changes,Exercise Of An Option,0.0,7.0,0.0
STSM115020,1.0,4.0,View changes,Secondary Trading Of A Warrant,0.0,9.0,0.0
STSM115030,1.0,4.0,View changes,Exercise Of A Warrant,0.0,6.0,0.0
STSM116040,2.0,6.0,View changes,Secondary Trading Of A Covered Warrant,0.0,14.0,0.0
STSM116050,1.0,4.0,View changes,Exercise Of A Covered Warrant,0.0,13.0,0.0
STSM117010,1.0,4.0,View changes,What Is A Futures Contract?,0.0,11.0,0.0
STSM117030,2.0,5.0,View changes,What Is A Forwards Contract?,0.0,12.0,0.0
STSM117060,2.0,5.0,View changes,Trading Of A Futures Contract,0.0,8.0,0.0
STSM117090,1.0,4.0,View changes,Secondary Trading Of A Futures Contract,0.0,18.0,0.0
STSM117100,0.0,4.0,View changes,Settlement Of A Futures Or Forwards Contract,1.0,13.0,1.0
STSM118030,0.0,3.0,View changes,Hedging A Contract For Difference,1.0,11.0,1.0
STSM118040,0.0,3.0,View changes,Contracts For Difference - Stamp Implications,1.0,8.0,1.0
STSM121010,1.0,5.0,View changes,Background: History,0.0,10.0,0.0
STSM121020,2.0,5.0,View changes,Background: Big Bang,0.0,10.0,0.0
STSM123010,1.0,4.0,View changes,What Is An Exchange?,0.0,11.0,0.0
STSM123030,5.0,8.0,View changes,Recognised Investment Exchange,0.0,22.0,0.0
