,ChapterNum,Title,Title,Para,Para,ParaShifted
37452,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,"HMRC will expect a VCT to take all reasonable steps to ensure an investment would be qualifying; for example, acting on professional advice specifying the technical basis upon which the proposed investment would meet each requirement in Chapter 4 of Part 6 ITA 2007. Provided that the VCT has taken such steps HMRC will not withdraw approval from the VCT if the investment subsequently turns out to be non-qualifying. HMRC will accept that the breach was outside the control of the VCT.",The rules of confidentiality apply. Requests will be dealt with only if they come from the company’s secretary or directors or a person authorised by them to negotiate with HMRC on their behalf. Any other parties making enquiries about a company must address those enquiries to the company itself.,False
37453,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,"If there are genuine doubts about whether a proposed investment is qualifying, the company may seek an advance assurance from HMRC. The company must explain how it meets each condition, and draw attention in its application to each point of doubt with a full technical explanation as to why it believes the requirement is met.",An advance assurance is given in respect of a particular issue of shares or securities. An assurance given in respect of one issue should not necessarily be regarded as providing assurance in respect of a different issue.,False
37454,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,The rules of confidentiality apply. Requests will be dealt with only if they come from the company’s secretary or directors or a person authorised by them to negotiate with HMRC on their behalf. Any other parties making enquiries about a company must address those enquiries to the company itself.,HMRC will not routinely provide an opinion on whether a company is a knowledge-intensive company. A company’s knowledge-intensive status will be considered only where the proposed investment would otherwise breach the rules for a qualifying holding.,False
37455,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,An advance assurance is given in respect of a particular issue of shares or securities. An assurance given in respect of one issue should not necessarily be regarded as providing assurance in respect of a different issue.,"An advance assurance will not cover the status of the VCT itself, that is, whether the investment would enable the VCT to meet the conditions for approval under section 274 ITA 2007. Those conditions depend upon the VCT’s other investments. ",False
37456,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,HMRC will not routinely provide an opinion on whether a company is a knowledge-intensive company. A company’s knowledge-intensive status will be considered only where the proposed investment would otherwise breach the rules for a qualifying holding.,"HMRC may decline to provide an advance assurance in certain circumstances, see VCM55400for more details.",False
37457,VCM55360,VCM55360 VCT: Requests For Advance Assurances: Overview,VCM55360 VCT: Requests For Advance Assurances: Overview,"An advance assurance will not cover the status of the VCT itself, that is, whether the investment would enable the VCT to meet the conditions for approval under section 274 ITA 2007. Those conditions depend upon the VCT’s other investments. ",Requests for an advance assurance should be made to the Small Company Enterprise Centre whose address and contact details are at VCM2070.,False
37476,VCULTURE1500,VCULTURE1500 VAT On Cultural Services: Role Of The VAT Reliefs Policy Team,VCULTURE1500 VAT On Cultural Services: Role Of The VAT Reliefs Policy Team,"Before submitting a General or Technical Advice Request to the VAT Advisory Team for assistance on liability issues relating to the cultural exemption, please make sure that you have looked at the ‘Getting advice’ page of the VAT Directorate website and Notice 701/47: Culture.",Guidance about the process for submitting requests to the VAT Advisory policy team can be found in VPOLADV,False
37484,VENSAV1200,VENSAV1200 The Roles Of The VAT Policy And Advisory Teams,VENSAV1200 The Roles Of The VAT Policy And Advisory Teams,Before submitting a General or Technical Advice Request to the VAT Advisory Team for assistance on liability issues relating to energy-saving materials please make sure that you have read this guidance and have looked at the Getting advice pages of the VAT website.,Guidance about the process for submitting requests to the VAT Advisory policy team can be found in VPOLADV,False
37511,VEXMOTORS1300,VEXMOTORS1300 Introduction: Roles And Responsibilities,VEXMOTORS1300 Introduction: Roles And Responsibilities,"Advice or guidance may be needed where the facts are clear but the published guidance cannot be applied or does not cover the particular situation. If you have a query about a policy matter, follow the procedure explained on the Customs and Indirect Tax intranet site. Your request for advice must","Advice or guidance may be needed where the facts are clear but the published guidance cannot be applied or does not cover the particular situation. If you have a query about a policy matter, follow the procedure explained in VPOLADV. Your request for advice must",False
37513,VEXMOTORS1300,VEXMOTORS1300 Introduction: Roles And Responsibilities,VEXMOTORS1300 Introduction: Roles And Responsibilities,State the point of issue.,State the point of issue,False
37514,VEXMOTORS1300,VEXMOTORS1300 Introduction: Roles And Responsibilities,VEXMOTORS1300 Introduction: Roles And Responsibilities,Quote the guidance consulted.,Quote the guidance consulted,False
37515,VEXMOTORS1300,VEXMOTORS1300 Introduction: Roles And Responsibilities,VEXMOTORS1300 Introduction: Roles And Responsibilities,State the questions that need answering.,State the questions that need answering,False
37516,VEXMOTORS1300,VEXMOTORS1300 Introduction: Roles And Responsibilities,VEXMOTORS1300 Introduction: Roles And Responsibilities,Set out all the relevant facts including any representations by traders or their advisers or representatives. Include copies of all contractual evidence and official documents that are relevant.,Set out all the relevant facts including any representations by traders or their advisers or representatives. Include copies of all contractual evidence and official documents that are relevant,False
