ChapterNumber,CharCountDiff,LevDistance,Link,Title,paraChangeCount,textLevTotal
PTM053000,0.0,2.0,View changes,PTM053000 Pension Input Amounts: Contents,0.0,0.0
PTM053330,16007.0,16518.0,View changes,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,5.0,1420.0
PTM053710,0.0,2.0,View changes,PTM053710 Further Detail,0.0,0.0
PTM054000,0.0,2.0,View changes,PTM054000 Pension Increase Exchanges (Or ‘Pies’),0.0,0.0
PTM054400,0.0,2.0,View changes,PTM054400 Pre-6 April 2006 Inland Revenue Maximum Limits,0.0,0.0
PTM055000,0.0,2.0,View changes,PTM055000 Carry Forward: Contents,0.0,0.0
PTM055200,0.0,2.0,View changes,PTM055200 Calculating Unused Annual Allowance,0.0,0.0
PTM056110,0.0,2.0,View changes,PTM056110 Tax Charge: General,0.0,0.0
PTM056200,0.0,4.0,View changes,PTM056200 Telling HMRC,0.0,0.0
PTM057100,0.0,4.0,View changes,PTM057100 Annual Allowance,0.0,0.0
PTM058010,0.0,6.0,View changes,PTM058010 Transitional Rules For Tax Year 2015-16: General,0.0,0.0
PTM058080,0.0,4.0,View changes,PTM058080 Transitional Rules For Tax Year 2015-16: Pension Input Amounts: Defined Benefits And Cash Balance Arrangements: Deferred Members,0.0,0.0
PTM062210,0.0,4.0,View changes,PTM062210 Right To Take Benefits Before Normal Minimum Pension Age Of 55,0.0,0.0
PTM062800,0.0,2.0,View changes,PTM062800 Pensions: Pension Payments Authorised By Regulations,0.0,0.0
PTM063240,0.0,2.0,View changes,PTM063240 Applicable Amount,0.0,0.0
PTM063500,0.0,2.0,View changes,PTM063500 Trivial Commutation Lump Sum,0.0,0.0
PTM063600,0.0,2.0,View changes,PTM063600 Winding-Up Lump Sum,0.0,0.0
PTM063700,0.0,2.0,View changes,PTM063700 Small Pension Payments,0.0,0.0
PTM073010,0.0,3.0,View changes,PTM073010 Tax On Authorised Lump Sum Death Benefits,0.0,0.0
PTM088500,0.0,3.0,View changes,PTM088500 Summary Of The Process For Testing Bces Against The Lifetime Allowance When The Member Has Died,0.0,0.0
PTM088610,0.0,3.0,View changes,PTM088610 BCE 1 Designation Of Funds For Drawdown Pension During The Member's Lifetime,0.0,0.0
PTM088620,0.0,3.0,View changes,PTM088620 BCE 2 Entitlement To A Scheme Pension,0.0,0.0
PTM088630,0.0,3.0,View changes,PTM088630 BCE 3 Increase To A Scheme Pension In Payment,0.0,0.0
PTM088640,0.0,3.0,View changes,PTM088640 BCE 4 Purchase Of A Lifetime Annuity,0.0,0.0
PTM088650,0.0,3.0,View changes,"PTM088650 Benefit Crystallisation Events: Each Of The Benefit Crystallisation Events (Bces) In Detail: BCE 5, 5A And 5B Age 75",0.0,0.0
PTM088660,0.0,3.0,View changes,PTM088660 BCE 5C And BCE 5D Relevant Unused Uncrystallised Funds Applied For Drawdown Or Annuity Following A Death,0.0,0.0
PTM088670,0.0,3.0,View changes,PTM088670 Benefit Crystallisation Events: Each Of The Benefit Crystallisation Events (Bces) In Detail: BCE 6 Relevant Lump Sums,0.0,0.0
PTM088680,0.0,4.0,View changes,PTM088680 Benefit Crystallisation Events: Each Of The Benefit Crystallisation Events (Bces) In Detail: BCE 7 Relevant Lump Sum Death Benefits,0.0,0.0
PTM088690,0.0,2.0,View changes,PTM088690 The Lifetime Allowance And The Lifetime Allowance Charge: Benefit Crystallisation Events: Each Of The Benefit Crystallisation Events (Bces) In Detail: BCE 8 Transfer To QROPS,0.0,0.0
PTM088700,0.0,4.0,View changes,PTM088700 Each Of The Benefit Crystallisation Events (Bces) In Detail: BCE 9 Prescribed Authorised Member Payments,0.0,0.0
PTM092200,4569.0,4572.0,View changes,PTM092200 Protecting Pre-April 2006 Pension Rights: Divorce,6.0,2212.0
PTM092300,54.0,57.0,View changes,PTM092300 Protecting Pre-April 2006 Pension Rights: Primary Protection,0.0,0.0
PTM093210,16045.0,20221.0,View changes,PTM093210 Applying For Fixed Protection 2016 (FP 2016),43.0,12604.0
PTM093520,12212.0,12214.0,View changes,PTM093520 Defined Benefits Arrangements - Aspects Of ‘Benefit Accrual’,50.0,17817.0
PTM093700,0.0,2.0,View changes,PTM093700 Testing For Benefit Accrual,0.0,0.0
PTM094310,1360.0,1363.0,View changes,PTM094310 Valuing Pension Savings For Individual Protection 2016,179.0,48398.0
PTM095200,54.0,56.0,View changes,PTM095200 Pension Credit Factor,0.0,0.0
PTM095320,54.0,56.0,View changes,PTM095320 The Non-Residence Factor For Cash Balance Arrangements,0.0,0.0
PTM095330,54.0,56.0,View changes,PTM095330 The Non-Residence Factor For Other Money Purchase Arrangements,0.0,0.0
PTM095340,54.0,56.0,View changes,PTM095340 The Non-Residence Factor For Defined Benefits Arrangements,0.0,0.0
PTM095350,54.0,56.0,View changes,PTM095350 The Non-Residence Factor For Hybrid Arrangements,0.0,0.0
PTM095360,0.0,2.0,View changes,PTM095360 Notifications Procedure For The Non-Residence Factor,0.0,0.0
PTM095500,0.0,2.0,View changes,PTM095500 Applying Lifetime Allowance Enhancement Factors,0.0,0.0
PTM098000,29.0,31.0,View changes,PTM098000 Late Submission Of Notifications For Protection From The Lifetime Allowance Charge,0.0,0.0
PTM102000,0.0,2.0,View changes,PTM102000 Transfers From A Registered Pension Scheme To A QROPS,0.0,0.0
PTM102200,0.0,2.0,View changes,PTM102200 Transfers: Transfers To A QROPS: Essential Principles Of The Overseas Transfer Charge,0.0,0.0
PTM102300,0.0,2.0,View changes,PTM102300 When The Overseas Transfer Charge Doesn’T Apply – The Exclusion Conditions,0.0,0.0
PTM102350,0.0,3.0,View changes,PTM102350 Examples Of When A Transfer Is Not Subject To The Overseas Transfer Charge,0.0,0.0
PTM102400,0.0,4.0,View changes,PTM102400 When The Overseas Transfer Charge Arises Due To A Change In Circumstances After A Transfer,0.0,0.0
PTM102600,0.0,3.0,View changes,PTM102600 When The Overseas Transfer Charge May Be Repaid,0.0,0.0
PTM102700,0.0,3.0,View changes,PTM102700 Discharge From Liability To The Overseas Transfer Charge,0.0,0.0
PTM103000,0.0,3.0,View changes,PTM103000 Scheme Administrator Actions - Before The Transfer,0.0,0.0
PTM103100,0.0,3.0,View changes,PTM103100 Scheme Manager Actions – Before The Transfer,0.0,0.0
PTM103150,0.0,3.0,View changes,PTM103150 Scheme Manager Actions – After The Transfer,0.0,0.0
PTM109000,0.0,3.0,View changes,PTM109000 Transfers: Information Requirements In Respect Of A Transfer,0.0,0.0
PTM112010,0.0,3.0,View changes,PTM112010 Introduction,0.0,0.0
PTM112100,0.0,3.0,View changes,PTM112100 What Makes A Scheme A QROPS,0.0,0.0
PTM112500,0.0,3.0,View changes,PTM112500 Exclusion And Other Loss Of QROPS Status,0.0,0.0
PTM112700,0.0,3.0,View changes,PTM112700 Reports To Be Made To HMRC Automatically,0.0,0.0
PTM112720,0.0,3.0,View changes,PTM112720 Information To Be Provided On Request To HMRC,0.0,0.0
PTM112800,0.0,3.0,View changes,PTM112800 Reporting By Former QROPS,0.0,0.0
PTM113100,3450.0,3559.0,View changes,PTM113100 International: Overview Of When UK Tax Charges Apply To Non-UK Schemes,5.0,1241.0
PTM113210,0.0,2.0,View changes,PTM113210 International: UK Tax Charges On Non UK Schemes: The Member Payment Charges And Taxable Property Charges: The Member Payment Charges: Basic Principles,0.0,0.0
PTM113250,0.0,2.0,View changes,PTM113250 Payments Made On Or After 6 April 2017 That Reduce A Member’S UK Funds,0.0,0.0
PTM113350,0.0,2.0,View changes,PTM113350 Non UK Schemes: The Annual Allowance Charge And Non-UK Schemes: Carrying Forward Unused Annual Allowance From Earlier Years,0.0,0.0
PTM113430,0.0,2.0,View changes,PTM113430 International: Early Election For A Deemed BCE By Relieved Members,0.0,0.0
PTM125400,2.0,4.0,View changes,PTM125400 Indirect Holdings,1.0,2.0
PTM125500,12046.0,12140.0,View changes,PTM125500 Pre A-Day Investments,22.0,5963.0
PTM141000,0.0,3.0,View changes,PTM141000 Essential Principles,0.0,0.0
PTM142000,0.0,3.0,View changes,PTM142000 Specific Member Payments,0.0,0.0
PTM145300,1370.0,1374.0,View changes,PTM145300 Conditions For Authorised Surplus Payments,24.0,3853.0
PTM151000,25.0,28.0,View changes,PTM151000 Essential Principles,0.0,0.0
PTM157000,0.0,3.0,View changes,PTM157000 Authorising A Practitioner,0.0,0.0
PTM158000,0.0,3.0,View changes,PTM158000 Other Scheme Administrator Rights,0.0,0.0
PTM160300,0.0,4.0,View changes,PTM160300 Essential Principles: Summary Of Scheme Administrator Information Obligations,0.0,0.0
PTM160400,0.0,2.0,View changes,PTM160400 Scheme Member Information Requirements,0.0,0.0
PTM160600,0.0,2.0,View changes,PTM160600 Information Requirements For Qualifying Recognised Overseas Pension Schemes (QROPS) And Former QROPS,0.0,0.0
PTM160800,0.0,2.0,View changes,PTM160800 Penalties For Failing To Comply With An Information Requirement Or Providing Inaccurate Information,0.0,0.0
PTM161100,0.0,2.0,View changes,PTM161100 Essential Principles,0.0,0.0
PTM161500,0.0,2.0,View changes,PTM161500 Reportable Events 8 To 9,0.0,0.0
PTM162100,25.0,27.0,View changes,PTM162100 Essential Principles,0.0,0.0
PTM162200,0.0,2.0,View changes,PTM162200 Information Needed To Submit An AFT,0.0,0.0
PTM167200,15671.0,15712.0,View changes,PTM167200 Other Information Requirements For Scheme Administrators: Information That Must Be Included In The Pension Savings Statement,52.0,9381.0
PTM169200,0.0,4.0,View changes,PTM169200 Information Notices In Respect Of Overseas Pension Schemes,0.0,0.0
RDRM31050,0.0,3.0,View changes,RDRM31050 Effects Of Using The Remittance Basis,0.0,0.0
RDRM32000,0.0,2.0,View changes,RDRM32000 Remittance Basis: Accessing The,0.0,0.0
RDRM32100,0.0,2.0,View changes,RDRM32100 Remittance Basis: Exceptions To The Claim Requirements: Contents,0.0,0.0
RDRM32110,0.0,2.0,View changes,"RDRM32110 Un-Remitted Foreign Income And Gains Below £2,000 Threshold",0.0,0.0
RDRM32140,0.0,2.0,View changes,RDRM32140 Application Of Remittance Basis Without Claim - Other Cases (ITA07/S809e),0.0,0.0
RDRM32210,185.0,266.0,View changes,RDRM32210 Long-Term Residents And The Remittance Basis Charge - Overview,0.0,0.0
RDRM32240,185.0,291.0,View changes,RDRM32240 Interaction With Extra Statutory Concession (ESC) A11,0.0,0.0
RDRM32300,0.0,2.0,View changes,RDRM32300 Remittance Basis: Remittance Basis Charge - Nomination Of Foreign Income And Gains: Contents,0.0,0.0
RDRM32310,0.0,2.0,View changes,RDRM32310 Nomination Of Foreign Income And Gains - Overview,0.0,0.0
RDRM32320,0.0,2.0,View changes,RDRM32320 Making A Nomination,0.0,0.0
RDRM32360,0.0,2.0,View changes,RDRM32360 Insufficient Nomination - Automatic Additional Nomination Of Income Under Ita07s809h(4),0.0,0.0
RDRM37010,0.0,2.0,View changes,RDRM37010 Appendices: Appendix 1 - Starter For 10: Some Frequently Asked Questions About The Remittance Basis And The Remittance Basis Charge.,0.0,0.0
RM3292P,0.0,2.0,View changes,RM3292P How To Prepare And Issue A Payable Order By Hand: Contents,0.0,0.0
RM3312,0.0,2.0,View changes,RM3312 How To Prepare And Issue Payable Order: Issue At Counter,0.0,0.0
RM4000P,0.0,2.0,View changes,RM4000P Gneral: Contents,0.0,0.0
RM4009,0.0,2.0,View changes,RM4009 RO Instructions: Evidence From Banks And Building Societies,0.0,0.0
RM4012,0.0,1.0,View changes,RM4012 RO Instructions: Have You Got Enough,0.0,0.0
RM4130P,0.0,1.0,View changes,RM4130P Which Vouchers To Confirm And How To Confirm Them: Contents,0.0,0.0
RM4182,0.0,3.0,View changes,RM4182 RO Instructions: R185 Showing Payments To Trade Union/Friendly Society,0.0,0.0
RM4190,0.0,4.0,View changes,RM4190 RO Instructions: When To Use The `AP' Procedure,0.0,0.0
SAM125000,0.0,2.0,View changes,SAM125000 Returns Work Lists: Contents,0.0,0.0
SAM125201,0.0,2.0,View changes,SAM125201 Returns: W054 Weekly Returns Review: Transfer Of Allowances (Action Guide),0.0,0.0
SAM125220,0.0,2.0,View changes,SAM125220 Returns: W056 Partnership Online Amendments,0.0,0.0
SDLTM09800,306.0,308.0,View changes,SDLTM09800 Condition D - General,16.0,2425.0
SPE15460,0.0,2.0,View changes,SPE15460 Common Storage: Contents,0.0,0.0
SPE15480,0.0,2.0,View changes,SPE15480 Identification Of Customs Duty Status,0.0,0.0
SPE15490,0.0,2.0,View changes,SPE15490 Goods Under Inward Processing (IP),0.0,0.0
STSM011070,15.0,18.0,View changes,STSM011070 The Stamp Duty (Exempt Instruments) Regulations 1987,15.0,15.0
STSM012040,0.0,2.0,View changes,STSM012040 Stamp Duty Reserve Tax - The Relevant Day,0.0,0.0
STSM014030,1.0,3.0,View changes,STSM014030 Stamp Duty Reserve Tax - Rounding,1.0,1.0
STSM015020,2101.0,2112.0,View changes,STSM015020 Penalties For Late Stamping,9.0,1607.0
STSM017020,1.0,3.0,View changes,STSM017020 Wait And See - Consideration Not Yet Ascertained,1.0,1.0
STSM021010,2.0,4.0,View changes,STSM021010 Stamp Duty: Overview,2.0,2.0
STSM021040,2.0,4.0,View changes,STSM021040 Stamp Duty: What Are Stock And Marketable Securities?,2.0,2.0
STSM021110,1.0,5.0,View changes,STSM021110 Stamp Duty: Future Stock Or Marketable Securities: Examples,1.0,1.0
STSM021140,1.0,4.0,View changes,STSM021140 Stamp Duty: Exchange Of Shares,1.0,1.0
STSM021170,1.0,4.0,View changes,STSM021170 Stamp Duty: Transfer In Contemplation Of A Sale,1.0,1.0
STSM021190,1.0,5.0,View changes,STSM021190 Stamp Duty: Block Transfers,1.0,1.0
STSM021230,1.0,4.0,View changes,STSM021230 Stamp Duty: Transfer Of Convertible Notes,1.0,1.0
STSM021250,1.0,4.0,View changes,STSM021250 Stamp Duty: A To A Transfers,1.0,1.0
STSM021270,3.0,6.0,View changes,STSM021270 Stamp Duty: Transfer Of An Interest In A Partnership,3.0,3.0
STSM022010,1.0,4.0,View changes,STSM022010 Stamp Duty: The Adjudication Procedure,1.0,1.0
STSM022030,1.0,4.0,View changes,STSM022030 Stamp Duty: Finality Of Adjudication,1.0,1.0
STSM022040,1.0,3.0,View changes,STSM022040 Stamp Duty: Reasons For Adjudication,1.0,1.0
STSM022050,1.0,3.0,View changes,STSM022050 Stamp Duty: A “Particular Stamp”,1.0,1.0
STSM022120,2.0,5.0,View changes,STSM022120 Stamp Duty: Company Reconstructions,2.0,2.0
STSM022160,3.0,6.0,View changes,STSM022160 Stamp Duty: Transfer Of A Partnership Interest,3.0,3.0
STSM022210,1.0,4.0,View changes,STSM022210 Stamp Duty: Sales To Intermediaries,1.0,1.0
STSM022220,2.0,5.0,View changes,STSM022220 Stamp Duty: Sales To Options Intermediaries,2.0,2.0
STSM022240,2.0,5.0,View changes,STSM022240 Stamp Duty: Repurchases And Stock Lending,2.0,2.0
STSM030000,714.0,776.0,View changes,STSM030000 Scope Of Stamp Duty Reserve Tax (SDRT): Contents,4.0,162.0
STSM031060,30.0,36.0,View changes,STSM031060 Consideration: Money Or Money's Worth,2.0,8.0
STSM031090,130.0,283.0,View changes,STSM031090 Chargeable Securities - General,0.0,0.0
STSM031110,25.0,28.0,View changes,"STSM031110 Chargeable Securities - Interests, Dividends And Other Rights",0.0,0.0
STSM041020,0.0,3.0,View changes,STSM041020 Exemptions: Securities Exempt From Stamp Duty Are Generally Exempt From Stamp Duty Reserve Tax (SDRT),0.0,0.0
STSM041030,0.0,3.0,View changes,STSM041030 Exemptions: Stamp Duty Reserve Tax (SDRT) Repaid/Charge Cancelled Where An Instrument Is Duly Stamped,0.0,0.0
STSM041160,0.0,2.0,View changes,STSM041160 Exemptions: Charities - Stamp Duty Reserve Tax (SDRT) Exemption,0.0,0.0
STSM041180,2.0,4.0,View changes,STSM041180 Exemptions: Depositary Interests In Foreign Securities,2.0,2.0
STSM041190,2.0,4.0,View changes,STSM041190 Exemptions: Other Non-Stamp Duty Acts That Apply To Stamp Duty,2.0,2.0
STSM041200,0.0,2.0,View changes,STSM041200 Exemptions: Units In A Unit Trust Scheme Or Shares In An Open-Ended Investment Company,0.0,0.0
STSM041250,1.0,3.0,View changes,STSM041250 Exemptions: Treasury Shares,1.0,1.0
STSM041270,1.0,3.0,View changes,STSM041270 Exemptions: Growth Market Shares - SDRT Exemption,1.0,1.0
STSM041280,2.0,4.0,View changes,STSM041280 Exemptions: Growth Market Shares - SDRT Exemption - Depositary Interests/CREST Depositary Interests,2.0,2.0
STSM041290,3.0,5.0,View changes,STSM041290 Exemptions: Growth Market Shares - Recognised Growth Markets - How To Qualify As A Recognised Growth Market,3.0,3.0
STSM041300,8.0,10.0,View changes,STSM041300 Exemptions: Growth Market Shares - Recognised Growth Markets - How To Qualify As A Recognised Growth Market - The Market Capitalisation Condition,8.0,8.0
STSM042120,1.0,4.0,View changes,STSM042120 Reliefs: Intermediary Relief - Stamp Duty And SDRT Compliance,1.0,1.0
STSM042180,0.0,3.0,View changes,STSM042180 Reliefs: Stock Lending And Repurchase Relief - Charge Reinstated,0.0,0.0
STSM042340,1.0,4.0,View changes,STSM042340 Reliefs: Central Counterparty Clearing Relief From Stamp Duty And SDRT,1.0,1.0
STSM042470,2.0,5.0,View changes,STSM042470 Reliefs: Section 77A – Arrangements That Are Not Disqualifying Arrangements,1.0,2.0
STSM042480,2.0,5.0,View changes,STSM042480 Reliefs: Section 77A - “Particular Person” Or “Particular Persons Together”,1.0,2.0
STSM042490,2.0,5.0,View changes,STSM042490 Reliefs: Section 77A – Initial Public Offering And Underwriters,1.0,2.0
STSM042500,2.0,5.0,View changes,STSM042500 Reliefs: Section 77A - Relevant Mergers,1.0,2.0
STSM051020,1.0,5.0,View changes,STSM051020 What Is A Depositary Receipt?,1.0,1.0
STSM051040,2.0,5.0,View changes,STSM051040 Cancellation Of A Depositary Receipt,2.0,2.0
STSM053010,5.0,9.0,View changes,STSM053010 When A Higher Rate Charge Arises,5.0,5.0
STSM053050,1.0,4.0,View changes,STSM053050 Arrangement,1.0,1.0
STSM055030,1.0,3.0,View changes,STSM055030 Allotment And Renounceable Letter Of Allotment,1.0,1.0
STSM056010,1.0,3.0,View changes,STSM056010 Liable And Accountable Person,1.0,1.0
STSM056020,1.0,3.0,View changes,STSM056020 Notification Requirement FA86/S68 And FA86/S71,1.0,1.0
STSM056030,1.0,3.0,View changes,STSM056030 Stamp Duty Payment Date And Stamp Duty Reserve Tax (SDRT) Accountable Date,1.0,1.0
STSM057010,2.0,4.0,View changes,STSM057010 Exemptions/ Reliefs: Transfers Between Depositary Receipt Issuers And Or Unelected Clearance Services,2.0,2.0
STSM057030,1.0,4.0,View changes,STSM057030 Exemptions/ Reliefs: Non-Sterling Currency United Kingdom Bearer Instruments,1.0,1.0
STSM057050,1.0,4.0,View changes,STSM057050 Exemptions/ Reliefs: Unsecured Loan Capital,1.0,1.0
STSM057070,1.0,5.0,View changes,STSM057070 Exemptions/ Reliefs: Replacement Securities,1.0,1.0
STSM057080,2.0,5.0,View changes,STSM057080 Exemptions/ Reliefs: United Kingdom Sterling Denominated Bearer Instruments,2.0,2.0
STSM061010,1.0,4.0,View changes,STSM061010 Introduction: Background,1.0,1.0
STSM061020,4.0,7.0,View changes,STSM061020 Introduction: What Is A Bearer Instrument?,4.0,4.0
STSM061030,1.0,5.0,View changes,STSM061030 Introduction: Meaning Of A Bearer Instrument For Stamp Duty Purposes,1.0,1.0
STSM063020,3.0,6.0,View changes,STSM063020 Sd On Bearer Instruments: Payment Of Stamp Duty On Bearer Instruments,3.0,3.0
STSM063040,1.0,4.0,View changes,STSM063040 & Calculation Of Sd On Bearer Instruments: Substitute Bearer Instruments,1.0,1.0
STSM064040,3.0,6.0,View changes,STSM064040 Renounceable Letter Of Allotment,3.0,3.0
STSM064050,2.0,5.0,View changes,STSM064050 Bearer Instruments Denominated In Currency Other Than UK Sterling,2.0,2.0
STSM065010,1.0,4.0,View changes,STSM065010 Bearer Instruments: Introduction,1.0,1.0
STSM065020,1.0,5.0,View changes,STSM065020 Bearer Instruments: Before Issue Of The Bearer Instrument,1.0,1.0
STSM065040,1.0,4.0,View changes,STSM065040 Bearer Instruments: Production Of Substitute Bearer Instruments,1.0,1.0
STSM066010,3.0,6.0,View changes,STSM066010 Introduction,3.0,3.0
